NEW_BUS_ID,RECONCILIATION_NUM,Percentage,Accum_Percentage,Client_Num
10345,1,0,0.979,4005
10395,1,0,0.979,4006
10475,1,0,0.979,4007
10556,1,0,0.979,4008
10815,1,0,0.979,4009
10895,1,0,0.979,4010
10935,1,0,0.979,4011
11095,1,0,0.979,4012
10261,1,0,0.979,4013
11155,1,0,0.979,4014
11195,1,0,0.979,4015
11215,1,0,0.979,4016
11235,1,0,0.979,4017
11255,1,0,0.979,4018
11295,1,0,0.979,4019
11315,1,0,0.979,4020
11635,1,0,0.979,4021
11695,1,0,0.979,4022
11775,1,0,0.979,4023
10274,1,0,0.979,4024
9933,1,0,0.979,4025
8373,1,0,0.979,4026
9134,1,0,0.979,4027
8473,1,0,0.979,4028
8693,1,0,0.979,4029
8775,1,0,0.979,4030
8893,1,0,0.979,4031
8917,1,0,0.979,4032
8933,1,0,0.979,4033
9033,1,0,0.979,4034
9073,1,0,0.979,4035
9096,1,0,0.979,4036
9098,1,0,0.979,4037
9353,1,0,0.979,4038
9914,1,0,0.979,4039
9473,1,0,0.979,4040
9474,1,0,0.979,4041
9493,1,0,0.98,4042
9533,1,0,0.98,4043
9553,1,0,0.98,4044
9573,1,0,0.98,4045
9575,1,0,0.98,4046
9576,1,0,0.98,4047
9594,1,0,0.98,4048
9693,1,0,0.98,4049
1437,1,0,0.98,4050
1435,1,0,0.98,4051
12116,1,0,0.98,4052
1373,1,0,0.98,4053
1031,1,0,0.98,4054
1032,1,0,0.98,4055
1033,1,0,0.98,4056
1034,1,0,0.98,4057
1035,1,0,0.98,4058
1036,1,0,0.98,4059
1037,1,0,0.98,4060
1038,1,0,0.98,4061
1043,1,0,0.98,4062
1044,1,0,0.98,4063
1047,1,0,0.98,4064
1048,1,0,0.98,4065
1050,1,0,0.98,4066
1051,1,0,0.98,4067
1052,1,0,0.98,4068
1053,1,0,0.98,4069
1054,1,0,0.98,4070
1056,1,0,0.98,4071
1057,1,0,0.98,4072
1059,1,0,0.98,4073
1061,1,0,0.98,4074
1062,1,0,0.98,4075
1063,1,0,0.98,4076
1030,1,0,0.98,4077
1029,1,0,0.98,4078
1028,1,0,0.98,4079
1013,1,0,0.98,4080
1002,1,0,0.98,4081
1003,1,0,0.98,4082
1004,1,0,0.98,4083
1005,1,0,0.98,4084
1006,1,0,0.98,4085
1007,1,0,0.98,4086
1008,1,0,0.98,4087
1009,1,0,0.98,4088
1011,1,0,0.98,4089
1012,1,0,0.98,4090
1014,1,0,0.98,4091
1027,1,0,0.98,4092
1015,1,0,0.98,4093
1016,1,0,0.98,4094
1018,1,0,0.98,4095
1019,1,0,0.98,4096
1020,1,0,0.98,4097
1021,1,0,0.981,4098
1022,1,0,0.981,4099
1024,1,0,0.981,4100
1025,1,0,0.981,4101
1026,1,0,0.981,4102
1064,1,0,0.981,4103
1066,1,0,0.981,4104
1067,1,0,0.981,4105
1315,1,0,0.981,4106
1273,1,0,0.981,4107
1293,1,0,0.981,4108
1297,1,0,0.981,4109
1298,1,0,0.981,4110
1300,1,0,0.981,4111
1301,1,0,0.981,4112
1302,1,0,0.981,4113
1307,1,0,0.981,4114
1311,1,0,0.981,4115
1314,1,0,0.981,4116
1316,1,0,0.981,4117
1199,1,0,0.981,4118
1317,1,0,0.981,4119
1319,1,0,0.981,4120
1332,1,0,0.981,4121
1334,1,0,0.981,4122
1341,1,0,0.981,4123
1342,1,0,0.981,4124
1343,1,0,0.981,4125
1352,1,0,0.981,4126
1353,1,0,0.981,4127
1372,1,0,0.981,4128
1212,1,0,0.981,4129
1196,1,0,0.981,4130
1068,1,0,0.981,4131
1085,1,0,0.981,4132
1069,1,0,0.981,4133
1070,1,0,0.981,4134
1071,1,0,0.981,4135
1072,1,0,0.981,4136
1073,1,0,0.981,4137
1074,1,0,0.981,4138
1075,1,0,0.981,4139
1076,1,0,0.981,4140
1077,1,0,0.981,4141
1078,1,0,0.981,4142
1092,1,0,0.981,4143
1192,1,0,0.981,4144
1094,1,0,0.981,4145
1095,1,0,0.981,4146
1096,1,0,0.981,4147
1097,1,0,0.981,4148
1132,1,0,0.981,4149
1172,1,0,0.981,4150
1174,1,0,0.981,4151
1175,1,0,0.981,4152
1176,1,0,0.981,4153
1177,1,0,0.981,4154
11795,1,0,0.982,4155
12155,1,0,0.982,4156
20823,1,0,0.982,4157
16435,1,0,0.982,4158
16642,1,0,0.982,4159
16644,1,0,0.982,4160
16649,1,0,0.982,4161
16650,1,0,0.982,4162
16656,1,0,0.982,4163
16665,1,0,0.982,4164
16684,1,0,0.982,4165
16690,1,0,0.982,4166
16694,1,0,0.982,4167
16700,1,0,0.982,4168
16703,1,0,0.982,4169
16712,1,0,0.982,4170
16725,1,0,0.982,4171
16728,1,0,0.982,4172
16732,1,0,0.982,4173
16734,1,0,0.982,4174
16742,1,0,0.982,4175
16744,1,0,0.982,4176
16748,1,0,0.982,4177
16754,1,0,0.982,4178
16756,1,0,0.982,4179
16775,1,0,0.982,4180
16776,1,0,0.982,4181
16638,1,0,0.982,4182
16633,1,0,0.982,4183
16631,1,0,0.982,4184
16552,1,0,0.982,4185
16448,1,0,0.982,4186
16455,1,0,0.982,4187
16486,1,0,0.982,4188
16493,1,0,0.982,4189
16507,1,0,0.982,4190
16523,1,0,0.982,4191
16526,1,0,0.982,4192
16528,1,0,0.982,4193
16529,1,0,0.982,4194
16539,1,0,0.982,4195
16559,1,0,0.982,4196
16629,1,0,0.982,4197
16560,1,0,0.982,4198
16561,1,0,0.982,4199
16575,1,0,0.982,4200
16580,1,0,0.982,4201
16582,1,0,0.982,4202
16589,1,0,0.982,4203
16599,1,0,0.982,4204
16613,1,0,0.982,4205
16622,1,0,0.982,4206
16628,1,0,0.982,4207
16796,1,0,0.982,4208
16797,1,0,0.982,4209
16800,1,0,0.982,4210
19575,1,0,0.982,4211
18535,1,0,0.983,4212
18635,1,0,0.983,4213
18655,1,0,0.983,4214
18775,1,0,0.983,4215
18835,1,0,0.983,4216
19115,1,0,0.983,4217
19136,1,0,0.983,4218
19195,1,0,0.983,4219
19295,1,0,0.983,4220
19515,1,0,0.983,4221
19658,1,0,0.983,4222
18457,1,0,0.983,4223
19761,1,0,0.983,4224
19860,1,0,0.983,4225
19942,1,0,0.983,4226
20014,1,0,0.983,4227
20148,1,0,0.983,4228
20365,1,0,0.983,4229
20433,1,0,0.983,4230
20521,1,0,0.983,4231
20573,1,0,0.983,4232
20797,1,0,0.983,4233
18458,1,0,0.983,4234
18415,1,0,0.983,4235
16815,1,0,0.983,4236
17276,1,0,0.983,4237
16838,1,0,0.983,4238
16857,1,0,0.983,4239
16895,1,0,0.983,4240
16975,1,0,0.983,4241
16976,1,0,0.983,4242
17135,1,0,0.983,4243
17216,1,0,0.983,4244
17217,1,0,0.983,4245
17257,1,0,0.983,4246
17275,1,0,0.983,4247
17295,1,0,0.983,4248
18375,1,0,0.983,4249
17515,1,0,0.983,4250
17595,1,0,0.983,4251
17655,1,0,0.983,4252
17736,1,0,0.983,4253
17876,1,0,0.983,4254
18022,1,0,0.983,4255
18077,1,0,0.983,4256
18216,1,0,0.983,4257
18278,1,0,0.983,4258
18355,1,0,0.983,4259
16436,1,0,0.983,4260
16215,1,0,0.983,4261
12295,1,0,0.983,4262
16157,1,0,0.983,4263
14644,1,0,0.983,4264
14645,1,0,0.983,4265
14657,1,0,0.983,4266
14665,1,0,0.983,4267
14668,1,0,0.983,4268
14669,1,0,0.984,4269
14674,1,0,0.984,4270
14682,1,0,0.984,4271
14709,1,0,0.984,4272
14713,1,0,0.984,4273
14714,1,0,0.984,4274
14733,1,0,0.984,4275
14735,1,0,0.984,4276
14736,1,0,0.984,4277
14745,1,0,0.984,4278
14783,1,0,0.984,4279
14795,1,0,0.984,4280
14855,1,0,0.984,4281
14889,1,0,0.984,4282
14918,1,0,0.984,4283
14935,1,0,0.984,4284
15015,1,0,0.984,4285
15117,1,0,0.984,4286
14641,1,0,0.984,4287
14640,1,0,0.984,4288
14639,1,0,0.984,4289
13495,1,0,0.984,4290
12315,1,0,0.984,4291
12335,1,0,0.984,4292
12355,1,0,0.984,4293
12356,1,0,0.984,4294
12395,1,0,0.984,4295
12396,1,0,0.984,4296
12415,1,0,0.984,4297
13388,1,0,0.984,4298
13415,1,0,0.984,4299
13455,1,0,0.984,4300
13617,1,0,0.984,4301
14634,1,0,0.984,4302
13775,1,0,0.984,4303
13955,1,0,0.984,4304
14526,1,0,0.984,4305
14569,1,0,0.984,4306
14580,1,0,0.984,4307
14594,1,0,0.984,4308
14599,1,0,0.984,4309
14609,1,0,0.984,4310
14611,1,0,0.984,4311
14616,1,0,0.984,4312
15121,1,0,0.984,4313
15130,1,0,0.984,4314
15131,1,0,0.984,4315
15782,1,0,0.984,4316
15710,1,0,0.984,4317
15713,1,0,0.984,4318
15723,1,0,0.984,4319
15724,1,0,0.984,4320
15754,1,0,0.984,4321
15759,1,0,0.984,4322
15761,1,0,0.984,4323
15766,1,0,0.984,4324
15775,1,0,0.985,4325
15778,1,0,0.985,4326
15800,1,0,0.985,4327
15698,1,0,0.985,4328
15801,1,0,0.985,4329
15802,1,0,0.985,4330
15803,1,0,0.985,4331
15807,1,0,0.985,4332
15809,1,0,0.985,4333
15829,1,0,0.985,4334
15836,1,0,0.985,4335
15842,1,0,0.985,4336
15844,1,0,0.985,4337
15853,1,0,0.985,4338
15700,1,0,0.985,4339
15696,1,0,0.985,4340
15135,1,0,0.985,4341
15476,1,0,0.985,4342
15138,1,0,0.985,4343
15139,1,0,0.985,4344
15141,1,0,0.985,4345
15149,1,0,0.985,4346
15150,1,0,0.985,4347
15154,1,0,0.985,4348
15156,1,0,0.985,4349
15157,1,0,0.985,4350
15181,1,0,0.985,4351
15455,1,0,0.985,4352
15535,1,0,0.985,4353
15691,1,0,0.985,4354
15555,1,0,0.985,4355
15617,1,0,0.985,4356
15621,1,0,0.985,4357
15626,1,0,0.985,4358
15627,1,0,0.985,4359
15633,1,0,0.985,4360
15638,1,0,0.985,4361
15641,1,0,0.985,4362
15675,1,0,0.985,4363
15677,1,0,0.985,4364
33881,1,0,0.985,4365
33885,1,0,0.985,4366
33889,1,0,0.985,4367
36343,1,0,0.985,4368
36385,1,0,0.985,4369
36386,1,0,0.985,4370
36387,1,0,0.985,4371
36388,1,0,0.985,4372
36393,1,0,0.985,4373
36394,1,0,0.985,4374
36396,1,0,0.985,4375
36399,1,0,0.985,4376
36400,1,0,0.985,4377
36401,1,0,0.985,4378
36402,1,0,0.985,4379
36404,1,0,0.985,4380
36405,1,0,0.985,4381
36406,1,0,0.986,4382
36408,1,0,0.986,4383
36409,1,0,0.986,4384
36413,1,0,0.986,4385
36414,1,0,0.986,4386
36415,1,0,0.986,4387
36416,1,0,0.986,4388
36417,1,0,0.986,4389
36418,1,0,0.986,4390
36420,1,0,0.986,4391
36382,1,0,0.986,4392
36381,1,0,0.986,4393
36380,1,0,0.986,4394
36359,1,0,0.986,4395
36345,1,0,0.986,4396
36346,1,0,0.986,4397
36348,1,0,0.986,4398
36350,1,0,0.986,4399
36351,1,0,0.986,4400
36352,1,0,0.986,4401
36353,1,0,0.986,4402
36354,1,0,0.986,4403
36355,1,0,0.986,4404
36358,1,0,0.986,4405
36360,1,0,0.986,4406
36379,1,0,0.986,4407
36361,1,0,0.986,4408
36362,1,0,0.986,4409
36363,1,0,0.986,4410
36365,1,0,0.986,4411
36368,1,0,0.986,4412
36369,1,0,0.986,4413
36370,1,0,0.986,4414
36371,1,0,0.986,4415
36377,1,0,0.986,4416
36378,1,0,0.986,4417
36421,1,0,0.986,4418
36423,1,0,0.986,4419
36424,1,0,0.986,4420
36505,1,0,0.986,4421
36494,1,0,0.986,4422
36495,1,0,0.986,4423
36497,1,0,0.986,4424
36498,1,0,0.986,4425
36499,1,0,0.986,4426
36500,1,0,0.986,4427
36501,1,0,0.986,4428
36502,1,0,0.986,4429
36503,1,0,0.986,4430
36504,1,0,0.986,4431
36506,1,0,0.986,4432
36491,1,0,0.986,4433
36507,1,0,0.986,4434
36511,1,0,0.986,4435
36514,1,0,0.986,4436
36516,1,0,0.986,4437
36517,1,0,0.986,4438
36518,1,0,0.987,4439
36519,1,0,0.987,4440
36521,1,0,0.987,4441
36522,1,0,0.987,4442
36524,1,0,0.987,4443
36492,1,0,0.987,4444
36487,1,0,0.987,4445
36427,1,0,0.987,4446
36457,1,0,0.987,4447
36428,1,0,0.987,4448
36432,1,0,0.987,4449
36434,1,0,0.987,4450
36444,1,0,0.987,4451
36446,1,0,0.987,4452
36447,1,0,0.987,4453
36449,1,0,0.987,4454
36452,1,0,0.987,4455
36453,1,0,0.987,4456
36454,1,0,0.987,4457
36459,1,0,0.987,4458
36486,1,0,0.987,4459
36463,1,0,0.987,4460
36467,1,0,0.987,4461
36471,1,0,0.987,4462
36472,1,0,0.987,4463
36473,1,0,0.987,4464
36475,1,0,0.987,4465
36481,1,0,0.987,4466
36483,1,0,0.987,4467
36484,1,0,0.987,4468
36485,1,0,0.987,4469
36344,1,0,0.987,4470
36342,1,0,0.987,4471
36530,1,0,0.987,4472
36341,1,0,0.987,4473
36179,1,0,0.987,4474
36185,1,0,0.987,4475
36186,1,0,0.987,4476
36187,1,0,0.987,4477
36188,1,0,0.987,4478
36193,1,0,0.987,4479
36194,1,0,0.987,4480
36195,1,0,0.987,4481
36197,1,0,0.987,4482
36203,1,0,0.987,4483
36204,1,0,0.987,4484
36205,1,0,0.987,4485
36207,1,0,0.987,4486
36211,1,0,0.987,4487
36214,1,0,0.987,4488
36216,1,0,0.987,4489
36219,1,0,0.987,4490
36223,1,0,0.987,4491
36224,1,0,0.987,4492
36225,1,0,0.987,4493
36230,1,0,0.987,4494
36232,1,0,0.988,4495
36234,1,0,0.988,4496
36178,1,0,0.988,4497
36174,1,0,0.988,4498
36171,1,0,0.988,4499
36144,1,0,0.988,4500
36128,1,0,0.988,4501
36129,1,0,0.988,4502
36131,1,0,0.988,4503
36132,1,0,0.988,4504
36135,1,0,0.988,4505
36137,1,0,0.988,4506
36138,1,0,0.988,4507
36141,1,0,0.988,4508
36142,1,0,0.988,4509
36143,1,0,0.988,4510
36145,1,0,0.988,4511
36170,1,0,0.988,4512
36146,1,0,0.988,4513
36147,1,0,0.988,4514
36148,1,0,0.988,4515
36149,1,0,0.988,4516
36151,1,0,0.988,4517
36159,1,0,0.988,4518
36163,1,0,0.988,4519
36164,1,0,0.988,4520
36165,1,0,0.988,4521
36166,1,0,0.988,4522
36235,1,0,0.988,4523
36236,1,0,0.988,4524
36238,1,0,0.988,4525
36318,1,0,0.988,4526
36306,1,0,0.988,4527
36307,1,0,0.988,4528
36308,1,0,0.988,4529
36309,1,0,0.988,4530
36310,1,0,0.988,4531
36312,1,0,0.988,4532
36313,1,0,0.988,4533
36314,1,0,0.988,4534
36315,1,0,0.988,4535
36316,1,0,0.988,4536
36320,1,0,0.988,4537
36298,1,0,0.988,4538
36322,1,0,0.988,4539
36323,1,0,0.988,4540
36327,1,0,0.988,4541
36328,1,0,0.988,4542
36331,1,0,0.988,4543
36332,1,0,0.988,4544
36335,1,0,0.988,4545
36336,1,0,0.988,4546
36337,1,0,0.988,4547
36339,1,0,0.988,4548
36302,1,0,0.988,4549
36296,1,0,0.988,4550
36240,1,0,0.988,4551
36265,1,0,0.989,4552
36241,1,0,0.989,4553
36242,1,0,0.989,4554
36252,1,0,0.989,4555
36253,1,0,0.989,4556
36257,1,0,0.989,4557
36258,1,0,0.989,4558
36259,1,0,0.989,4559
36260,1,0,0.989,4560
36263,1,0,0.989,4561
36264,1,0,0.989,4562
36266,1,0,0.989,4563
36293,1,0,0.989,4564
36267,1,0,0.989,4565
36270,1,0,0.989,4566
36279,1,0,0.989,4567
36281,1,0,0.989,4568
36282,1,0,0.989,4569
36283,1,0,0.989,4570
36284,1,0,0.989,4571
36285,1,0,0.989,4572
36286,1,0,0.989,4573
36289,1,0,0.989,4574
36525,1,0,0.989,4575
36531,1,0,0.989,4576
33902,1,0,0.989,4577
36719,1,0,0.989,4578
36763,1,0,0.989,4579
36764,1,0,0.989,4580
36765,1,0,0.989,4581
36767,1,0,0.989,4582
36769,1,0,0.989,4583
36770,1,0,0.989,4584
36772,1,0,0.989,4585
36773,1,0,0.989,4586
36774,1,0,0.989,4587
36778,1,0,0.989,4588
36780,1,0,0.989,4589
36783,1,0,0.989,4590
36784,1,0,0.989,4591
36785,1,0,0.989,4592
36786,1,0,0.989,4593
36790,1,0,0.989,4594
36791,1,0,0.989,4595
36793,1,0,0.989,4596
36796,1,0,0.989,4597
36801,1,0,0.989,4598
36802,1,0,0.989,4599
36803,1,0,0.989,4600
36804,1,0,0.989,4601
36762,1,0,0.989,4602
36761,1,0,0.989,4603
36760,1,0,0.989,4604
36735,1,0,0.989,4605
36721,1,0,0.989,4606
36722,1,0,0.989,4607
36723,1,0,0.989,4608
36727,1,0,0.99,4609
36729,1,0,0.99,4610
36730,1,0,0.99,4611
36731,1,0,0.99,4612
36732,1,0,0.99,4613
36733,1,0,0.99,4614
36734,1,0,0.99,4615
36739,1,0,0.99,4616
36757,1,0,0.99,4617
36741,1,0,0.99,4618
36743,1,0,0.99,4619
36746,1,0,0.99,4620
36747,1,0,0.99,4621
36748,1,0,0.99,4622
36749,1,0,0.99,4623
36751,1,0,0.99,4624
36752,1,0,0.99,4625
36753,1,0,0.99,4626
36754,1,0,0.99,4627
36805,1,0,0.99,4628
36807,1,0,0.99,4629
36809,1,0,0.99,4630
36897,1,0,0.99,4631
36883,1,0,0.99,4632
36884,1,0,0.99,4633
36885,1,0,0.99,4634
36887,1,0,0.99,4635
36889,1,0,0.99,4636
36890,1,0,0.99,4637
36891,1,0,0.99,4638
36892,1,0,0.99,4639
36893,1,0,0.99,4640
36894,1,0,0.99,4641
36898,1,0,0.99,4642
36881,1,0,0.99,4643
36900,1,0,0.99,4644
36902,1,0,0.99,4645
36903,1,0,0.99,4646
36904,1,0,0.99,4647
36905,1,0,0.99,4648
36906,1,0,0.99,4649
36907,1,0,0.99,4650
36910,1,0,0.99,4651
36911,1,0,0.99,4652
36912,1,0,0.99,4653
36882,1,0,0.99,4654
36880,1,0,0.99,4655
36811,1,0,0.99,4656
36850,1,0,0.99,4657
36823,1,0,0.99,4658
36824,1,0,0.99,4659
36825,1,0,0.99,4660
36827,1,0,0.99,4661
36828,1,0,0.99,4662
36829,1,0,0.99,4663
36837,1,0,0.99,4664
36839,1,0,0.99,4665
36842,1,0,0.991,4666
36847,1,0,0.991,4667
36851,1,0,0.991,4668
36878,1,0,0.991,4669
36852,1,0,0.991,4670
36854,1,0,0.991,4671
36855,1,0,0.991,4672
36856,1,0,0.991,4673
36858,1,0,0.991,4674
36861,1,0,0.991,4675
36866,1,0,0.991,4676
36868,1,0,0.991,4677
36871,1,0,0.991,4678
36874,1,0,0.991,4679
36720,1,0,0.991,4680
36716,1,0,0.991,4681
36532,1,0,0.991,4682
36715,1,0,0.991,4683
36580,1,0,0.991,4684
36582,1,0,0.991,4685
36583,1,0,0.991,4686
36584,1,0,0.991,4687
36585,1,0,0.991,4688
36587,1,0,0.991,4689
36591,1,0,0.991,4690
36593,1,0,0.991,4691
36594,1,0,0.991,4692
36595,1,0,0.991,4693
36597,1,0,0.991,4694
36598,1,0,0.991,4695
36603,1,0,0.991,4696
36604,1,0,0.991,4697
36611,1,0,0.991,4698
36612,1,0,0.991,4699
36613,1,0,0.991,4700
36615,1,0,0.991,4701
36617,1,0,0.991,4702
36619,1,0,0.991,4703
36623,1,0,0.991,4704
36624,1,0,0.991,4705
36625,1,0,0.991,4706
36575,1,0,0.991,4707
36573,1,0,0.991,4708
36571,1,0,0.991,4709
36556,1,0,0.991,4710
36543,1,0,0.991,4711
36544,1,0,0.991,4712
36545,1,0,0.991,4713
36546,1,0,0.991,4714
36547,1,0,0.991,4715
36548,1,0,0.991,4716
36549,1,0,0.991,4717
36550,1,0,0.991,4718
36551,1,0,0.991,4719
36555,1,0,0.991,4720
36557,1,0,0.991,4721
36570,1,0,0.992,4722
36558,1,0,0.992,4723
36560,1,0,0.992,4724
36561,1,0,0.992,4725
36562,1,0,0.992,4726
36563,1,0,0.992,4727
36564,1,0,0.992,4728
36565,1,0,0.992,4729
36567,1,0,0.992,4730
36568,1,0,0.992,4731
36569,1,0,0.992,4732
36626,1,0,0.992,4733
36628,1,0,0.992,4734
36630,1,0,0.992,4735
36695,1,0,0.992,4736
36676,1,0,0.992,4737
36683,1,0,0.992,4738
36684,1,0,0.992,4739
36685,1,0,0.992,4740
36686,1,0,0.992,4741
36689,1,0,0.992,4742
36690,1,0,0.992,4743
36692,1,0,0.992,4744
36693,1,0,0.992,4745
36694,1,0,0.992,4746
36698,1,0,0.992,4747
36674,1,0,0.992,4748
36700,1,0,0.992,4749
36702,1,0,0.992,4750
36703,1,0,0.992,4751
36704,1,0,0.992,4752
36705,1,0,0.992,4753
36710,1,0,0.992,4754
36711,1,0,0.992,4755
36712,1,0,0.992,4756
36713,1,0,0.992,4757
36714,1,0,0.992,4758
36675,1,0,0.992,4759
36673,1,0,0.992,4760
36635,1,0,0.992,4761
36655,1,0,0.992,4762
36638,1,0,0.992,4763
36642,1,0,0.992,4764
36644,1,0,0.992,4765
36645,1,0,0.992,4766
36646,1,0,0.992,4767
36647,1,0,0.992,4768
36648,1,0,0.992,4769
36650,1,0,0.992,4770
36651,1,0,0.992,4771
36652,1,0,0.992,4772
36656,1,0,0.992,4773
36672,1,0,0.992,4774
36657,1,0,0.992,4775
36658,1,0,0.992,4776
36659,1,0,0.992,4777
36660,1,0,0.992,4778
36661,1,0,0.993,4779
36663,1,0,0.993,4780
36664,1,0,0.993,4781
36666,1,0,0.993,4782
36668,1,0,0.993,4783
36671,1,0,0.993,4784
36122,1,0,0.993,4785
36110,1,0,0.993,4786
36108,1,0,0.993,4787
34734,1,0,0.993,4788
34835,1,0,0.993,4789
34838,1,0,0.993,4790
34841,1,0,0.993,4791
34850,1,0,0.993,4792
34851,1,0,0.993,4793
34853,1,0,0.993,4794
34863,1,0,0.993,4795
34865,1,0,0.993,4796
34873,1,0,0.993,4797
34876,1,0,0.993,4798
34878,1,0,0.993,4799
35054,1,0,0.993,4800
35062,1,0,0.993,4801
35064,1,0,0.993,4802
35073,1,0,0.993,4803
35077,1,0,0.993,4804
35085,1,0,0.993,4805
35091,1,0,0.993,4806
35100,1,0,0.993,4807
35107,1,0,0.993,4808
35116,1,0,0.993,4809
35121,1,0,0.993,4810
35123,1,0,0.993,4811
34834,1,0,0.993,4812
34833,1,0,0.993,4813
34832,1,0,0.993,4814
34772,1,0,0.993,4815
34736,1,0,0.993,4816
34738,1,0,0.993,4817
34739,1,0,0.993,4818
34747,1,0,0.993,4819
34752,1,0,0.993,4820
34753,1,0,0.993,4821
34754,1,0,0.993,4822
34761,1,0,0.993,4823
34766,1,0,0.993,4824
34768,1,0,0.993,4825
34774,1,0,0.993,4826
34828,1,0,0.993,4827
34784,1,0,0.993,4828
34789,1,0,0.993,4829
34790,1,0,0.993,4830
34795,1,0,0.993,4831
34796,1,0,0.993,4832
34804,1,0,0.993,4833
34806,1,0,0.993,4834
34810,1,0,0.993,4835
34822,1,0,0.994,4836
34823,1,0,0.994,4837
35124,1,0,0.994,4838
35130,1,0,0.994,4839
35141,1,0,0.994,4840
35519,1,0,0.994,4841
35292,1,0,0.994,4842
35293,1,0,0.994,4843
35319,1,0,0.994,4844
35325,1,0,0.994,4845
35358,1,0,0.994,4846
35393,1,0,0.994,4847
35407,1,0,0.994,4848
35442,1,0,0.994,4849
35476,1,0,0.994,4850
35487,1,0,0.994,4851
35534,1,0,0.994,4852
35283,1,0,0.994,4853
35553,1,0,0.994,4854
35560,1,0,0.994,4855
35577,1,0,0.994,4856
35597,1,0,0.994,4857
35604,1,0,0.994,4858
35616,1,0,0.994,4859
35652,1,0,0.994,4860
35654,1,0,0.994,4861
35659,1,0,0.994,4862
35661,1,0,0.994,4863
35286,1,0,0.994,4864
35278,1,0,0.994,4865
35146,1,0,0.994,4866
35217,1,0,0.994,4867
35150,1,0,0.994,4868
35151,1,0,0.994,4869
35178,1,0,0.994,4870
35184,1,0,0.994,4871
35185,1,0,0.994,4872
35186,1,0,0.994,4873
35195,1,0,0.994,4874
35201,1,0,0.994,4875
35210,1,0,0.994,4876
35213,1,0,0.994,4877
35218,1,0,0.994,4878
35273,1,0,0.994,4879
35219,1,0,0.994,4880
1000,1,0,0.994,4881
35221,1,0,0.994,4882
35229,1,0,0.994,4883
35232,1,0,0.994,4884
35241,1,0,0.994,4885
35253,1,0,0.994,4886
35254,1,0,0.994,4887
35261,1,0,0.994,4888
35262,1,0,0.994,4889
34735,1,0,0.994,4890
34731,1,0,0.994,4891
36107,1,0,0.994,4892
34728,1,0,0.995,4893
34211,1,0,0.995,4894
34223,1,0,0.995,4895
34225,1,0,0.995,4896
34226,1,0,0.995,4897
34229,1,0,0.995,4898
34235,1,0,0.995,4899
34236,1,0,0.995,4900
34244,1,0,0.995,4901
34262,1,0,0.995,4902
34268,1,0,0.995,4903
34269,1,0,0.995,4904
34271,1,0,0.995,4905
34274,1,0,0.995,4906
34282,1,0,0.995,4907
34288,1,0,0.995,4908
34289,1,0,0.995,4909
34290,1,0,0.995,4910
34299,1,0,0.995,4911
34302,1,0,0.995,4912
34305,1,0,0.995,4913
34309,1,0,0.995,4914
34310,1,0,0.995,4915
34317,1,0,0.995,4916
34210,1,0,0.995,4917
34207,1,0,0.995,4918
34182,1,0,0.995,4919
34005,1,0,0.995,4920
33904,1,0,0.995,4921
33908,1,0,0.995,4922
33910,1,0,0.995,4923
33919,1,0,0.995,4924
33950,1,0,0.995,4925
33967,1,0,0.995,4926
33969,1,0,0.995,4927
33988,1,0,0.995,4928
33994,1,0,0.995,4929
34004,1,0,0.995,4930
34006,1,0,0.995,4931
34176,1,0,0.995,4932
34008,1,0,0.995,4933
34009,1,0,0.995,4934
34018,1,0,0.995,4935
34027,1,0,0.995,4936
34028,1,0,0.995,4937
34029,1,0,0.995,4938
34040,1,0,0.995,4939
34047,1,0,0.995,4940
34166,1,0,0.995,4941
34169,1,0,0.995,4942
34319,1,0,0.995,4943
34320,1,0,0.995,4944
34357,1,0,0.995,4945
34690,1,0,0.995,4946
34642,1,0,0.995,4947
34645,1,0,0.995,4948
34650,1,0,0.996,4949
34653,1,0,0.996,4950
34654,1,0,0.996,4951
34657,1,0,0.996,4952
34662,1,0,0.996,4953
34663,1,0,0.996,4954
34676,1,0,0.996,4955
34689,1,0,0.996,4956
34696,1,0,0.996,4957
34632,1,0,0.996,4958
34698,1,0,0.996,4959
34700,1,0,0.996,4960
34702,1,0,0.996,4961
34703,1,0,0.996,4962
34710,1,0,0.996,4963
34717,1,0,0.996,4964
34718,1,0,0.996,4965
34719,1,0,0.996,4966
34723,1,0,0.996,4967
34724,1,0,0.996,4968
34636,1,0,0.996,4969
34631,1,0,0.996,4970
34454,1,0,0.996,4971
34557,1,0,0.996,4972
34494,1,0,0.996,4973
34507,1,0,0.996,4974
34509,1,0,0.996,4975
34510,1,0,0.996,4976
34516,1,0,0.996,4977
34518,1,0,0.996,4978
34529,1,0,0.996,4979
34535,1,0,0.996,4980
34552,1,0,0.996,4981
34554,1,0,0.996,4982
34558,1,0,0.996,4983
34630,1,0,0.996,4984
34561,1,0,0.996,4985
34571,1,0,0.996,4986
34573,1,0,0.996,4987
34575,1,0,0.996,4988
34577,1,0,0.996,4989
34578,1,0,0.996,4990
34592,1,0,0.996,4991
34613,1,0,0.996,4992
34614,1,0,0.996,4993
34628,1,0,0.996,4994
35669,1,0,0.996,4995
35675,1,0,0.996,4996
35682,1,0,0.996,4997
35687,1,0,0.996,4998
35950,1,0,0.996,4999
35953,1,0,0.996,5000
